,0,1
0,../data/DataSet/buses/313.jpg,"[16725, 2808, 2392, 1327, 2980, 871, 300, 298, 15, 13, 28, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 48, 236, 2964, 76, 357, 340, 153, 3304, 650, 241, 1, 6857, 683, 113, 0, 8, 318, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 40, 25, 7, 28, 6224, 395, 10, 0, 400, 2167, 206, 0, 0, 856, 679, 0, 0, 12, 343, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 909, 791, 164, 0, 3846, 10544, 3518, 0, 0, 22, 1521, 0, 30, 4729, 3096, 0, 567, 617, 0, 2, 134, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 448, 599, 29, 0, 1417, 1868, 0, 11, 0, 0, 0, 77, 0, 0, 12, 13, 0, 0, 21, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 23, 47, 0, 17, 1861, 168, 0, 4, 535, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1333, 25, 0, 0, 1, 0, 3, 0, 0, 0, 178]"
0,../data/DataSet/buses/314.jpg,"[24437, 10, 0, 0, 14411, 6274, 0, 0, 0, 10, 22, 3, 0, 1, 12, 8, 0, 0, 6, 13, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 6856, 101, 0, 0, 8, 3147, 45, 0, 0, 2144, 1737, 19, 0, 0, 667, 24, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 45, 63, 0, 0, 11, 657, 368, 0, 0, 112, 1145, 3, 0, 0, 1190, 1724, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 932, 0, 0, 0, 7232, 795, 0, 0, 30, 6945, 0, 0, 0, 1686, 0, 0, 0, 0, 0, 1074, 1, 0, 0, 809, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 988, 601, 0, 0, 448, 3129, 0, 0, 0, 0, 0, 0, 0, 0, 54, 32, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2363, 46, 0, 0, 334, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1464, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 307]"
0,../data/DataSet/buses/315.jpg,"[24287, 2877, 4716, 23, 13130, 369, 78, 6, 23, 59, 24, 1, 0, 36, 39, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 3188, 30, 71, 24, 87, 4859, 278, 13, 0, 4555, 637, 44, 0, 5, 206, 1, 0, 0, 4, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 9783, 140, 0, 0, 256, 1387, 99, 0, 0, 1140, 795, 0, 0, 6, 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 81, 0, 0, 52, 5387, 0, 0, 0, 4967, 0, 9, 332, 2, 0, 263, 149, 0, 0, 177, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 521, 164, 5, 0, 1609, 5087, 0, 0, 0, 1, 0, 8, 0, 0, 1, 3, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 6, 1020, 113, 0, 0, 551, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 661]"
0,../data/DataSet/buses/316.jpg,"[18262, 4587, 6773, 1273, 2991, 518, 339, 365, 57, 17, 84, 161, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 1, 64, 3323, 30, 229, 198, 399, 920, 617, 509, 76, 1768, 395, 246, 0, 33, 314, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 20, 1180, 173, 55, 0, 1660, 4971, 200, 0, 6, 853, 1566, 0, 0, 53, 1382, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1484, 228, 0, 13, 12718, 7200, 0, 0, 1, 486, 0, 48, 6086, 2316, 0, 311, 598, 0, 6, 85, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 232, 21, 0, 1599, 820, 0, 4, 0, 0, 0, 27, 0, 0, 23, 76, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 200, 0, 90, 1607, 247, 0, 60, 1361, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 0, 0, 156, 178, 0, 0, 0, 0, 16, 0, 0, 0, 83]"
0,../data/DataSet/buses/317.jpg,"[27246, 3177, 7151, 1103, 9700, 1270, 548, 104, 550, 377, 20, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 12, 136, 1062, 72, 598, 392, 155, 4086, 932, 474, 1, 7335, 685, 131, 0, 54, 124, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 3, 0, 1313, 336, 39, 0, 580, 1176, 238, 0, 0, 529, 425, 0, 0, 5, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 385, 97, 0, 0, 242, 1100, 0, 0, 0, 355, 0, 52, 6447, 4280, 0, 550, 628, 0, 40, 1094, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 207, 456, 34, 0, 868, 4252, 0, 2, 0, 9, 0, 39, 0, 0, 1, 17, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 145, 0, 3, 977, 148, 0, 0, 384, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 134]"
0,../data/DataSet/buses/318.jpg,"[18047, 6625, 104, 0, 4378, 1686, 24, 0, 14, 373, 762, 0, 0, 140, 2447, 273, 0, 1, 366, 495, 0, 0, 58, 462, 0, 0, 0, 105, 0, 0, 0, 51, 21, 0, 2, 0, 1605, 152, 174, 0, 62, 9564, 725, 8, 0, 14307, 1705, 53, 0, 3, 724, 61, 0, 0, 165, 96, 0, 0, 0, 1209, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 241, 85, 1, 0, 59, 2884, 1035, 4, 0, 183, 1530, 21, 0, 0, 476, 164, 0, 0, 10, 183, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 52, 0, 0, 2124, 603, 0, 0, 0, 451, 0, 18, 301, 0, 0, 773, 187, 0, 3, 764, 175, 0, 0, 101, 9, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 2554, 0, 0, 0, 331, 0, 1, 29, 0, 1226, 881, 61, 0, 2980, 4271, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 0, 0, 64, 430, 0, 0, 0, 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 10, 0, 5, 1094, 20, 0, 0, 508, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 71]"
0,../data/DataSet/buses/319.jpg,"[13588, 87, 7, 0, 5363, 2516, 1, 0, 1004, 231, 34, 0, 1107, 34, 5, 0, 52, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7836, 22, 10, 2, 84, 5396, 881, 8, 23, 7001, 5386, 3, 145, 1079, 713, 0, 0, 198, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 396, 2060, 1, 0, 86, 2055, 47, 0, 17, 430, 1815, 0, 0, 96, 533, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 129, 87, 0, 0, 57, 6667, 0, 0, 0, 1619, 0, 3, 17, 0, 0, 846, 13, 0, 124, 2095, 0, 0, 2019, 192, 0, 0, 422, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4478, 192, 0, 0, 5146, 7662, 0, 0, 388, 157, 0, 0, 63, 0, 15, 1, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 19, 25, 0, 5, 1439, 190, 0, 1, 443, 67, 0, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 146]"
0,../data/DataSet/buses/320.jpg,"[16813, 3950, 8706, 534, 3408, 910, 416, 215, 8, 9, 111, 11, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 9, 1374, 71, 793, 322, 51, 2255, 1176, 643, 0, 2945, 711, 349, 0, 22, 174, 16, 0, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 1, 4533, 1239, 46, 0, 706, 1775, 719, 0, 0, 1605, 830, 0, 0, 27, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1047, 551, 0, 0, 1276, 11575, 0, 0, 0, 2441, 0, 59, 10606, 1325, 0, 662, 727, 0, 0, 112, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 237, 525, 66, 0, 841, 1991, 0, 22, 0, 0, 0, 192, 0, 0, 0, 114, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 574, 0, 7, 1421, 322, 0, 0, 629, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 0, 0, 0, 0, 8, 0, 0, 0, 205]"
0,../data/DataSet/buses/321.jpg,"[25837, 676, 0, 0, 7066, 2319, 0, 0, 0, 12, 24, 0, 0, 0, 44, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1610, 134, 0, 0, 38, 3057, 20, 0, 27, 3948, 2087, 0, 0, 0, 277, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8002, 6421, 317, 0, 5, 3567, 2299, 14, 0, 0, 2693, 2283, 0, 0, 1, 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 502, 0, 0, 115, 9359, 0, 0, 0, 1072, 0, 0, 0, 0, 0, 549, 9, 0, 0, 377, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374, 714, 0, 0, 303, 4700, 0, 0, 1, 0, 0, 0, 0, 0, 4, 24, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 5, 0, 0, 9, 2038, 32, 0, 0, 1168, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 383]"
0,../data/DataSet/buses/322.jpg,"[37028, 8583, 275, 0, 6546, 3048, 25, 0, 45, 36, 29, 0, 0, 2, 43, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 0, 0, 3817, 57, 184, 0, 634, 2549, 137, 0, 55, 3654, 339, 9, 0, 4, 373, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 0, 0, 85, 2593, 330, 0, 0, 821, 2334, 6, 0, 0, 475, 768, 0, 0, 3, 3433, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 159, 26, 0, 0, 55, 5317, 0, 0, 0, 2699, 0, 66, 249, 0, 0, 892, 348, 0, 3, 246, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 146, 295, 111, 0, 2074, 1901, 0, 0, 0, 1, 0, 0, 0, 0, 36, 1, 0, 0, 18, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 2, 0, 102, 1124, 39, 0, 15, 597, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 0, 0, 49, 39, 0, 0, 0, 0, 0, 0, 0, 0, 136]"
0,../data/DataSet/buses/323.jpg,"[20301, 0, 0, 0, 8991, 144, 0, 0, 1, 6, 30, 2, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1027, 0, 0, 0, 8292, 26, 0, 0, 346, 3012, 13, 0, 0, 3983, 100, 4, 0, 3, 49, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 43, 45, 0, 0, 24, 1751, 119, 0, 0, 409, 1790, 0, 0, 0, 1815, 46, 0, 0, 3, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1672, 189, 0, 0, 486, 19633, 0, 0, 5, 1674, 0, 0, 0, 0, 0, 22, 0, 0, 0, 47, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1240, 174, 0, 0, 4700, 6809, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 3605, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1409, 0, 0, 0, 789, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 298]"
0,../data/DataSet/buses/324.jpg,"[26092, 64, 27, 1, 7775, 1888, 79, 31, 78, 552, 86, 0, 0, 215, 4657, 83, 0, 0, 1839, 578, 0, 0, 63, 465, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 1428, 55, 90, 24, 152, 6414, 335, 19, 2, 3762, 1786, 4, 0, 20, 1348, 78, 0, 0, 243, 107, 0, 0, 0, 1187, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 525, 312, 0, 0, 219, 1407, 6, 0, 0, 1572, 480, 0, 0, 155, 633, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 2533, 14, 0, 0, 351, 3092, 0, 0, 0, 243, 0, 3, 136, 0, 0, 1497, 44, 0, 0, 1266, 148, 0, 0, 103, 12, 0, 0, 0, 0, 0, 0, 0, 0, 483, 0, 0, 0, 1948, 0, 0, 0, 0, 0, 0, 0, 0, 162, 698, 2, 0, 2012, 6007, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 0, 0, 162, 1027, 0, 0, 1, 1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 27, 1044, 12, 0, 0, 850, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1323, 322, 0, 0, 135, 1136, 0, 0, 0, 0, 0, 0, 0, 0, 28]"
0,../data/DataSet/elephants/510.jpg,"[1530, 0, 0, 0, 4782, 1128, 0, 0, 620, 587, 3, 0, 22, 625, 15, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 4, 0, 0, 12, 4286, 9, 0, 0, 8890, 6916, 0, 0, 148, 6871, 32, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1124, 387, 0, 0, 125, 2673, 30, 0, 0, 306, 19858, 0, 0, 0, 2992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1646, 0, 0, 0, 901, 39, 0, 0, 0, 273, 0, 0, 0, 139, 0, 0, 0, 0, 0, 78, 0, 0, 25, 3064, 0, 0, 54, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 34, 0, 0, 113, 4205, 0, 0, 0, 12, 0, 0, 0, 0, 1608, 832, 0, 0, 124, 1600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 7143, 1203, 0, 0, 1298, 4337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 1553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52]"
0,../data/DataSet/elephants/511.jpg,"[4892, 0, 0, 0, 15083, 23, 0, 0, 17545, 202, 0, 0, 2348, 1755, 0, 0, 0, 5144, 0, 0, 0, 534, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 78, 223, 0, 0, 1, 4108, 3, 0, 0, 3042, 182, 0, 0, 578, 158, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 291, 110, 0, 0, 1, 192, 1, 0, 0, 94, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 955, 2221, 0, 0, 0, 7803, 0, 0, 0, 0, 0, 2, 0, 0, 2084, 3267, 0, 0, 2488, 14481, 0, 0, 2, 1276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 717, 1833, 0, 0, 14, 1021, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 276, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28]"
0,../data/DataSet/elephants/512.jpg,"[4679, 4, 0, 0, 7785, 1593, 0, 0, 7391, 1306, 19, 0, 349, 3396, 7, 0, 0, 3126, 51, 0, 0, 177, 110, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 25, 1587, 362, 0, 0, 5939, 5382, 0, 0, 7125, 5014, 0, 0, 840, 5636, 2, 0, 0, 709, 611, 0, 0, 34, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 517, 161, 0, 0, 16, 417, 587, 0, 0, 960, 1525, 0, 0, 33, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 921, 550, 0, 0, 5, 1311, 0, 0, 0, 0, 0, 339, 0, 0, 559, 6307, 0, 0, 295, 7615, 0, 0, 1, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 943, 0, 0, 3, 626, 0, 0, 0, 0, 334, 103, 0, 0, 1764, 24, 0, 0, 2595, 21, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 281, 226, 0, 0, 1245, 203, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 103]"
0,../data/DataSet/elephants/513.jpg,"[2389, 0, 0, 0, 3247, 200, 0, 0, 2105, 1246, 0, 0, 94, 2521, 131, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 156, 328, 0, 0, 6, 9477, 3316, 0, 0, 1559, 21323, 0, 0, 0, 2680, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 427, 0, 0, 0, 4577, 306, 0, 0, 3, 611, 1658, 0, 0, 168, 3166, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 337, 0, 0, 0, 4471, 0, 0, 0, 3, 12, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 335, 4889, 0, 0, 1017, 1690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 1167, 0, 0, 194, 487, 0, 0, 0, 0, 153, 0, 0, 0, 6354, 522, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1254, 626, 0, 0, 17, 3468, 578, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3528, 1219, 0, 0, 10, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0,../data/DataSet/elephants/514.jpg,"[1554, 0, 0, 0, 2801, 154, 0, 0, 2854, 523, 0, 0, 101, 1106, 1509, 0, 0, 78, 1502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 512, 223, 0, 0, 1147, 21455, 3016, 0, 0, 4676, 21517, 137, 0, 28, 1855, 944, 0, 0, 0, 1156, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 740, 1, 0, 0, 1771, 1077, 0, 0, 0, 120, 420, 0, 0, 18, 894, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 22, 34, 0, 0, 0, 504, 0, 0, 0, 0, 17, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 438, 2417, 10, 0, 930, 376, 7, 0, 2, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2306, 829, 0, 0, 1929, 1065, 0, 0, 0, 0, 161, 1, 0, 0, 1881, 5003, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 765, 0, 0, 3, 1375, 85, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 318, 394, 0, 0, 9, 133, 0, 0, 0, 0, 0, 0, 0, 0, 6]"
